WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction
0.055045871559633024,0.0,0.5221130221130217,0.004070407040704072,0.22025316455696203,0.7701149425287357,0.0
0.06422018348623852,0.0,0.513513513513514,0.0038503850385038516,0.22025316455696203,0.7816091954022988,0.0
0.07339449541284403,0.0,0.5036855036855048,0.003410341034103412,0.2227848101265823,0.7701149425287357,0.0
0.14678899082568805,0.0,0.48648648648648773,0.002640264026402641,0.2126582278481013,0.7816091954022988,0.0
0.03669724770642201,0.0,0.4742014742014753,0.0035203520352035224,0.2,0.8160919540229885,0.0
0.009174311926605503,0.0,0.45700245700245823,0.0035203520352035224,0.21012658227848102,0.7931034482758621,0.0
0.027522935779816512,0.0,0.43611793611793637,0.0031903190319031915,0.2227848101265823,0.7701149425287357,0.0
0.04587155963302752,0.0,0.4201474201474209,0.004180418041804182,0.23037974683544304,0.7816091954022988,0.0
0.06422018348623852,0.0,0.39926289926289904,0.008800880088008802,0.2329113924050633,0.7931034482758621,0.0
0.13761467889908255,0.0,0.37100737100737113,0.02145214521452145,0.25316455696202533,0.7701149425287357,0.0
0.06422018348623852,0.0,0.3427518427518432,0.05346534653465346,0.26329113924050634,0.7471264367816093,592.1666
0.11009174311926605,0.6333333333333333,0.3132678132678137,0.07601760176017601,0.2759493670886076,0.7586206896551724,638.8333
0.04587155963302752,1.0,0.28746928746928724,0.1042904290429043,0.2936708860759494,0.7586206896551724,253.8334
0.11009174311926605,0.3333333333333333,0.2751842751842748,0.042684268426842684,0.28860759493670884,0.7471264367816093,33.3334
0.07339449541284403,0.06666666666666667,0.26781326781326875,0.009570957095709572,0.2607594936708861,0.8160919540229885,0.0
0.11926605504587155,0.0,0.25921375921375933,0.0031903190319031915,0.25316455696202533,0.8160919540229885,0.0
0.027522935779816512,0.0,0.25798525798525773,0.002310231023102311,0.23544303797468355,0.8620689655172415,0.0
0.38532110091743116,0.0,0.2530712530712531,0.003410341034103412,0.359493670886076,0.7011494252873562,0.0
0.06422018348623852,0.0,0.2555282555282563,0.0024202420242024217,0.2708860759493671,0.6896551724137931,0.0
0.09174311926605504,0.0,0.2555282555282563,0.001980198019801982,0.25316455696202533,0.6666666666666667,0.0
0.16513761467889906,0.0,0.2518427518427515,0.0028602860286028615,0.2582278481012658,0.6551724137931034,0.0
0.20183486238532108,0.0,0.25798525798525773,0.003300330033003302,0.2607594936708861,0.6436781609195403,0.0
0.2844036697247706,0.0,0.25798525798525773,0.004180418041804182,0.28860759493670884,0.5747126436781609,0.0
0.19266055045871558,0.0,0.26781326781326875,0.0031903190319031915,0.2683544303797468,0.5862068965517242,0.0
0.38532110091743116,0.0,0.2837837837837842,0.0028602860286028615,0.28860759493670884,0.5632183908045978,0.0
0.38532110091743116,0.0,0.3071253071253075,0.0031903190319031915,0.2911392405063291,0.5977011494252873,0.0
0.48623853211009166,0.0,0.3353808353808372,0.0036303630363036313,0.29620253164556964,0.5977011494252873,0.0
0.4311926605504587,0.0,0.3636363636363633,0.003410341034103412,0.28607594936708863,0.5632183908045978,0.0
0.18348623853211007,0.0,0.3869778869778866,0.003300330033003302,0.2683544303797468,0.5977011494252873,0.0
0.5321100917431192,0.0,0.40171990171990224,0.0036303630363036313,0.2759493670886076,0.6091954022988506,0.0
0.4403669724770642,0.0,0.42997542997543015,0.0038503850385038516,0.28860759493670884,0.5862068965517242,0.0
0.5045871559633027,0.0,0.4459459459459474,0.004620462046204622,0.29873417721518986,0.471264367816092,0.0
0.8073394495412843,0.0,0.46191646191646285,0.011001100110011002,0.28354430379746837,0.3333333333333333,0.0
0.8165137614678899,0.48333333333333334,0.4766584766584785,0.0515951595159516,0.2683544303797468,0.35632183908045983,0.0
0.6788990825688073,0.7,0.49385749385749556,0.0932893289328933,0.2607594936708861,0.36781609195402304,128.9166
0.6605504587155963,0.016666666666666666,0.5159705159705155,0.04730473047304731,0.25063291139240507,0.39080459770114945,101.5
0.7155963302752293,0.0,0.5393120393120387,0.03421342134213422,0.2379746835443038,0.5402298850574714,18.0
0.7155963302752293,0.0,0.558968058968059,0.027502750275027504,0.2227848101265823,0.5862068965517242,0.0
0.5596330275229356,0.0,0.5847665847665855,0.009680968096809682,0.2126582278481013,0.5402298850574714,0.0
0.5871559633027522,0.0,0.6019656019656026,0.004400440044004402,0.2126582278481013,0.5632183908045978,0.0
0.6697247706422017,0.0,0.6253071253071258,0.004070407040704072,0.2,0.632183908045977,0.0
0.4770642201834862,0.0,0.6461916461916459,0.004180418041804182,0.18227848101265823,0.7816091954022988,0.0
0.4311926605504587,0.0,0.6695331695331692,0.004620462046204622,0.17468354430379748,0.7241379310344829,0.0
0.4403669724770642,0.0,0.6916461916461927,0.004730473047304732,0.17215189873417724,0.6896551724137931,0.0
0.4311926605504587,0.0,0.7125307125307128,0.004950495049504952,0.1569620253164557,0.6781609195402298,0.0
0.17431192660550457,0.0,0.732186732186733,0.003740374037403741,0.13417721518987344,0.6781609195402298,0.0
0.2660550458715596,0.0,0.7493857493857519,0.003740374037403741,0.1189873417721519,0.6666666666666667,0.0
0.2477064220183486,0.0,0.7653562653562673,0.003410341034103412,0.10632911392405067,0.6666666666666667,0.0
0.09174311926605504,0.0,0.777641277641278,0.0028602860286028615,0.08101265822784812,0.6896551724137931,0.0
0.11009174311926605,0.0,0.7923832923832936,0.002970297029702972,0.06582278481012657,0.7241379310344829,0.0
0.2293577981651376,0.0,0.7997542997542997,0.002640264026402641,0.06075949367088607,0.7011494252873562,0.0
0.20183486238532108,0.0,0.8169533169533185,0.003080308030803082,0.06075949367088607,0.6666666666666667,0.0
0.11926605504587155,0.0,0.8255528255528244,0.003410341034103412,0.04556962025316458,0.7126436781609196,0.0
0.07339449541284403,0.0,0.836609336609337,0.003740374037403741,0.02278481012658229,0.7701149425287357,0.0
0.13761467889908255,0.0,0.8452088452088464,0.003410341034103412,0.015189873417721489,0.7701149425287357,0.0
0.2201834862385321,0.0,0.8513513513513526,0.0028602860286028615,0.0075949367088608,0.7586206896551724,0.0
0.21100917431192656,0.43333333333333335,0.8611793611793619,0.019691969196919692,0.025316455696202556,0.7241379310344829,0.0
0.19266055045871558,1.0,0.8685503685503679,0.07194719471947195,0.058227848101265856,0.6781609195402298,0.0
0.03669724770642201,1.0,0.8697788697788713,0.11672167216721671,0.07341772151898734,0.6666666666666667,353.1667
0.11009174311926605,1.0,0.8722358722358745,0.1276127612761276,0.11645569620253166,0.6091954022988506,236.5
0.11926605504587155,0.65,0.8783783783783807,0.08272827282728273,0.10126582278481014,0.6551724137931034,0.0
0.14678899082568805,0.55,0.884520884520887,0.03476347634763476,0.09873417721518987,0.7241379310344829,0.0
0.14678899082568805,0.05,0.8857493857493868,0.010891089108910892,0.08860759493670886,0.7011494252873562,0.0
0.055045871559633024,0.0,0.8869778869778866,0.0035203520352035224,0.058227848101265856,0.7816091954022988,0.0
0.17431192660550457,0.0,0.8894348894348898,0.002970297029702972,0.040506329113924044,0.8045977011494252,0.0
0.027522935779816512,0.0,0.8931203931203928,0.0028602860286028615,0.050632911392405056,0.7931034482758621,0.0
0.16513761467889906,0.0,0.891891891891893,0.0031903190319031915,0.03797468354430378,0.8045977011494252,0.0
0.13761467889908255,0.0,0.8943488943488962,0.0031903190319031915,0.0329113924050633,0.8045977011494252,0.0
0.18348623853211007,0.0,0.8968058968058994,0.0038503850385038516,0.040506329113924044,0.8045977011494252,0.0
0.12844036697247704,0.0,0.891891891891893,0.004070407040704072,0.04556962025316458,0.7816091954022988,0.0
0.17431192660550457,0.0,0.8894348894348898,0.003080308030803082,0.03544303797468357,0.8045977011494252,0.0
0.20183486238532108,0.0,0.8832923832923836,0.0036303630363036313,0.020253164556962022,0.8275862068965518,0.0
0.20183486238532108,0.0,0.8771498771498774,0.003960396039603961,0.025316455696202556,0.8275862068965518,0.0
0.2201834862385321,0.0,0.8673218673218681,0.0038503850385038516,0.020253164556962022,0.8275862068965518,0.0
0.13761467889908255,0.0,0.8660933660933683,0.0038503850385038516,0.012658227848101278,0.8275862068965518,0.0
0.16513761467889906,0.0,0.8611793611793619,0.0038503850385038516,0.005063291139240533,0.8275862068965518,0.0
0.11009174311926605,0.0,0.8574938574938589,0.003740374037403741,0.0,0.8160919540229885,0.0
0.10091743119266054,0.0,0.8488943488943494,0.004180418041804182,0.03544303797468357,0.8160919540229885,0.0
0.04587155963302752,0.0,0.8427518427518432,0.004180418041804182,0.04556962025316458,0.885057471264368,0.0
0.11926605504587155,0.0,0.8353808353808372,0.004510451045104512,0.06075949367088607,0.8735632183908046,0.0
0.06422018348623852,0.0,0.8316953316953306,0.015731573157315732,0.08101265822784812,0.8390804597701149,0.0
0.11009174311926605,0.0,0.8206388206388215,0.027942794279427946,0.1569620253164557,0.8390804597701149,0.0
0.15596330275229356,0.0,0.8108108108108123,0.028052805280528052,0.18734177215189873,0.8390804597701149,0.0
0.2201834862385321,0.0,0.7972972972972965,0.03333333333333333,0.2,0.8735632183908046,0.0
0.2385321100917431,0.0,0.7886977886977888,0.026842684268426842,0.20759493670886076,0.9195402298850575,0.0
0.4587155963302752,0.0,0.7714987714987736,0.012321232123212322,0.26329113924050634,0.9310344827586208,0.0
0.2844036697247706,0.0,0.7628992628992641,0.008140814081408142,0.2708860759493671,0.9195402298850575,0.0
0.35779816513761464,0.0,0.7506142506142517,0.0052805280528052815,0.2810126582278481,0.9310344827586208,0.0
0.34862385321100914,0.0,0.732186732186733,0.0052805280528052815,0.2911392405063291,0.9425287356321839,0.0
0.3027522935779816,0.0,0.7186732186732208,0.004730473047304732,0.3037974683544304,0.9655172413793105,0.0
0.40366972477064217,0.0,0.6965601965601973,0.004730473047304732,0.3265822784810127,0.9770114942528736,0.0
0.4587155963302752,0.0,0.6793611793611802,0.005390539053905391,0.3493670886075949,0.9540229885057472,0.0
0.4495412844036697,0.0,0.6658476658476662,0.005060506050605061,0.3670886075949367,0.9195402298850575,0.0
0.40366972477064217,0.0,0.6584766584766584,0.0052805280528052815,0.37721518987341773,0.885057471264368,0.0
0.33944954128440363,0.0,0.6535626535626538,0.005390539053905391,0.38227848101265827,0.8735632183908046,0.0
0.33944954128440363,0.0,0.6437346437346445,0.005170517051705173,0.3848101265822785,0.885057471264368,0.0
0.33027522935779813,0.0,0.6326781326781337,0.004950495049504952,0.38734177215189874,0.885057471264368,0.0
0.2568807339449541,0.0,0.624078624078626,0.004620462046204622,0.38734177215189874,0.9195402298850575,0.0
0.06422018348623852,0.0,0.6191646191646196,0.003740374037403741,0.3670886075949367,0.9310344827586208,0.0
0.04587155963302752,0.0,0.6216216216216228,0.0024202420242024217,0.34177215189873417,0.9540229885057472,0.0
0.08256880733944953,0.0,0.6228501228501244,0.002970297029702972,0.3341772151898734,0.9655172413793105,0.0
0.2660550458715596,0.0,0.627764127764129,0.003410341034103412,0.32911392405063294,0.9655172413793105,0.0
0.33944954128440363,0.0,0.6388206388206399,0.0031903190319031915,0.3265822784810127,0.9655172413793105,0.0
0.16513761467889906,0.0,0.65970515970516,0.003300330033003302,0.29620253164556964,0.9540229885057472,0.0
0.16513761467889906,0.0,0.6695331695331692,0.013421342134213423,0.31645569620253167,0.9080459770114944,0.0
0.2385321100917431,0.0,0.6793611793611802,0.04697469746974697,0.3367088607594937,0.8045977011494252,218.5
0.09174311926605504,0.0,0.6891891891891895,0.07623762376237624,0.33164556962025316,0.8275862068965518,830.1667
0.03669724770642201,1.0,0.6953316953316957,0.11705170517051705,0.3518987341772152,0.7931034482758621,1095.1666
0.10091743119266054,1.0,0.6990171990171987,0.1055005500550055,0.3468354430379747,0.7931034482758621,471.5
0.12844036697247704,0.5,0.7051597051597049,0.0548954895489549,0.32911392405063294,0.8160919540229885,179.3333
0.055045871559633024,0.0,0.7113022113022112,0.009680968096809682,0.2936708860759494,0.885057471264368,0.0
0.14678899082568805,0.0,0.7211302211302204,0.002640264026402641,0.26329113924050634,0.8620689655172415,0.0
0.13761467889908255,0.0,0.732186732186733,0.0024202420242024217,0.2481012658227848,0.9080459770114944,0.0
0.10091743119266054,0.0,0.7346437346437362,0.0028602860286028615,0.24050632911392406,0.896551724137931,0.0
0.11009174311926605,0.0,0.7407862407862424,0.002310231023102311,0.2329113924050633,0.9080459770114944,0.0
0.11009174311926605,0.0,0.7444717444717455,0.0028602860286028615,0.2329113924050633,0.896551724137931,0.0
0.055045871559633024,0.0,0.7481572481572485,0.005170517051705173,0.19746835443037974,0.9080459770114944,0.0
0.11926605504587155,0.0,0.7518427518427515,0.0031903190319031915,0.20253164556962025,0.9080459770114944,0.0
0.12844036697247704,0.0,0.7493857493857519,0.003410341034103412,0.20506329113924052,0.885057471264368,0.0
0.14678899082568805,0.0,0.7506142506142517,0.0024202420242024217,0.1848101265822785,0.9080459770114944,0.0
0.14678899082568805,0.0,0.7432432432432456,0.0024202420242024217,0.17215189873417724,0.9080459770114944,0.0
0.07339449541284403,0.0,0.7407862407862424,0.003300330033003302,0.14430379746835445,0.9310344827586208,0.0
0.08256880733944953,0.0,0.7346437346437362,0.003960396039603961,0.1620253164556962,0.9080459770114944,0.0
0.09174311926605504,0.0,0.7260442260442268,0.004730473047304732,0.18734177215189873,0.9425287356321839,0.0
0.08256880733944953,0.0,0.7235872235872236,0.005170517051705173,0.19746835443037974,0.9540229885057472,0.0
0.04587155963302752,0.0,0.7174447174447174,0.004620462046204622,0.21518987341772153,0.9770114942528736,0.0
0.10091743119266054,0.0,0.7149877149877142,0.005170517051705173,0.2227848101265823,0.9655172413793105,0.0
0.07339449541284403,0.0,0.7125307125307128,0.004950495049504952,0.22784810126582278,0.9770114942528736,0.0
0.07339449541284403,0.0,0.7063882063882065,0.008360836083608362,0.24050632911392406,0.9655172413793105,0.0
0.11009174311926605,0.0,0.7014742014742019,0.0187018701870187,0.24050632911392406,0.9770114942528736,141.8333
0.07339449541284403,0.0,0.7039312039312051,0.0352035203520352,0.24556962025316456,0.9770114942528736,699.8334
0.04587155963302752,0.0,0.6977886977886989,0.06754675467546754,0.26329113924050634,0.9770114942528736,1384.1667
0.08256880733944953,0.0,0.6879606879606879,0.06897689768976897,0.2658227848101266,0.9540229885057472,432.0
0.08256880733944953,0.0,0.6818181818181817,0.03135313531353135,0.2683544303797468,0.9540229885057472,106.4999
0.10091743119266054,0.0,0.6830466830466833,0.008250825082508252,0.2708860759493671,0.9540229885057472,0.0
0.03669724770642201,0.0,0.6793611793611802,0.0031903190319031915,0.26329113924050634,0.9310344827586208,0.0
0.11009174311926605,0.0,0.6756756756756754,0.002640264026402641,0.25316455696202533,0.9310344827586208,0.0
0.06422018348623852,0.0,0.673218673218674,0.0031903190319031915,0.2481012658227848,0.9540229885057472,0.0
0.07339449541284403,0.0,0.6658476658476662,0.0031903190319031915,0.24303797468354432,0.9540229885057472,0.0
0.055045871559633024,0.0,0.663390663390663,0.0036303630363036313,0.2481012658227848,0.9655172413793105,0.0
0.009174311926605503,0.0,0.663390663390663,0.0036303630363036313,0.25316455696202533,0.9655172413793105,0.0
0.14678899082568805,0.0,0.6584766584766584,0.004290429042904291,0.2582278481012658,0.9770114942528736,0.0
0.10091743119266054,0.0,0.65970515970516,0.0038503850385038516,0.2481012658227848,0.9655172413793105,0.0
0.06422018348623852,0.0,0.6584766584766584,0.003300330033003302,0.2481012658227848,0.9655172413793105,0.0
0.16513761467889906,0.0,0.6572481572481568,0.0031903190319031915,0.24556962025316456,0.9425287356321839,0.0
0.2293577981651376,0.0,0.6449631449631461,0.0038503850385038516,0.2658227848101266,0.9310344827586208,0.0
0.14678899082568805,0.0,0.6351351351351369,0.0038503850385038516,0.25316455696202533,0.9310344827586208,0.0
0.04587155963302752,0.0,0.6289926289926306,0.0028602860286028615,0.24556962025316456,0.9540229885057472,0.0
0.08256880733944953,0.0,0.6216216216216228,0.003410341034103412,0.2481012658227848,0.9540229885057472,0.0
0.03669724770642201,0.0,0.610565110565112,0.004400440044004402,0.2683544303797468,0.9425287356321839,0.0
0.10091743119266054,0.0,0.6031941031941042,0.0038503850385038516,0.2810126582278481,0.9540229885057472,0.0
0.06422018348623852,0.0,0.5970515970515979,0.004620462046204622,0.3037974683544304,0.9770114942528736,0.0
0.13761467889908255,0.0,0.5884520884520885,0.009570957095709572,0.3037974683544304,0.9770114942528736,0.0
0.08256880733944953,0.0,0.5835380835380839,0.019801980198019802,0.31139240506329113,0.9885057471264369,79.5
0.10091743119266054,0.0,0.572481572481573,0.027942794279427946,0.31898734177215193,0.9885057471264369,163.8333
0.08256880733944953,0.0,0.5626535626535638,0.03322332233223323,0.32151898734177214,0.9885057471264369,207.5
0.055045871559633024,0.0,0.5503685503685514,0.027502750275027504,0.32911392405063294,0.9885057471264369,112.5001
0.11009174311926605,0.0,0.5393120393120387,0.013751375137513752,0.34430379746835443,0.9885057471264369,31.5
0.055045871559633024,0.0,0.5356265356265357,0.0066006600660066025,0.35443037974683544,0.9885057471264369,0.0
0.16513761467889906,0.0,0.5282555282555279,0.004730473047304732,0.3670886075949367,0.9885057471264369,0.0
0.055045871559633024,0.0,0.513513513513514,0.004290429042904291,0.37468354430379747,0.9885057471264369,0.0
0.11926605504587155,0.0,0.5073710073710078,0.0038503850385038516,0.379746835443038,0.9885057471264369,0.0
0.2844036697247706,0.0,0.5012285012285016,0.003410341034103412,0.41012658227848103,0.9885057471264369,0.0
0.4220183486238531,0.0,0.49385749385749556,0.004400440044004402,0.4278481012658228,1.0,0.0
0.48623853211009166,0.0,0.49140049140049236,0.0052805280528052815,0.4227848101265823,0.9885057471264369,0.0
0.4128440366972477,0.0,0.48525798525798614,0.005060506050605061,0.4177215189873418,0.9770114942528736,0.0
0.4220183486238531,0.0,0.4815724815724831,0.004840484048404842,0.41265822784810124,0.9655172413793105,0.0
0.38532110091743116,0.0,0.4754299754299769,0.004730473047304732,0.41012658227848103,0.9655172413793105,0.0
0.35779816513761464,0.0,0.4729729729729737,0.005060506050605061,0.4025316455696203,0.9540229885057472,0.0
0.36697247706422015,0.0,0.46928746928747067,0.004840484048404842,0.3949367088607595,0.9425287356321839,0.0
0.33944954128440363,0.0,0.4656019656019659,0.005060506050605061,0.3848101265822785,0.9540229885057472,0.0
0.33944954128440363,0.0,0.46191646191646285,0.004950495049504952,0.37468354430379747,0.9540229885057472,0.0
0.3761467889908256,0.0,0.45945945945945965,0.004950495049504952,0.3670886075949367,0.9540229885057472,0.0
0.34862385321100914,0.0,0.45945945945945965,0.005170517051705173,0.36455696202531646,0.9540229885057472,0.0
0.2752293577981651,0.0,0.46191646191646285,0.004950495049504952,0.3620253164556962,0.9540229885057472,0.0
0.2660550458715596,0.0,0.46314496314496445,0.004950495049504952,0.3569620253164557,0.9540229885057472,0.0
0.2477064220183486,0.0,0.45945945945945965,0.008140814081408142,0.35443037974683544,0.9425287356321839,0.0
0.40366972477064217,0.0,0.45823095823095983,0.035533553355335534,0.3569620253164557,0.9310344827586208,660.4999
0.39449541284403666,0.0,0.45331695331695343,0.027942794279427946,0.35443037974683544,0.9310344827586208,397.1667
0.34862385321100914,0.0,0.4447174447174458,0.02563256325632563,0.3518987341772152,0.9425287356321839,296.1667
0.2935779816513761,0.0,0.43734643734643797,0.016941694169416942,0.3493670886075949,0.9425287356321839,162.6667
0.34862385321100914,0.0,0.43243243243243334,0.009020902090209022,0.3468354430379747,0.9425287356321839,11.5
0.2935779816513761,0.0,0.4275184275184287,0.006380638063806381,0.35443037974683544,0.9540229885057472,0.0
0.2752293577981651,0.0,0.4189189189189193,0.006160616061606162,0.3670886075949367,0.9540229885057472,0.0
0.33944954128440363,0.0,0.4152334152334163,0.0059405940594059415,0.38734177215189874,0.9655172413793105,0.0
0.2752293577981651,0.0,0.4115479115479115,0.004950495049504952,0.3924050632911392,0.9655172413793105,0.0
0.3119266055045871,0.0,0.40417690417690366,0.004510451045104512,0.4025316455696203,0.9310344827586208,0.0
0.4495412844036697,0.0,0.3931203931203928,0.004620462046204622,0.41012658227848103,0.9310344827586208,0.0
0.5596330275229356,0.0,0.3796068796068788,0.005060506050605061,0.4050632911392405,0.9310344827586208,0.0
0.5596330275229356,0.0,0.3599508599508603,0.005390539053905391,0.41012658227848103,0.9540229885057472,0.0
0.5871559633027522,0.0,0.35012285012285105,0.005720572057205722,0.43291139240506327,0.9540229885057472,0.0
0.5229357798165137,0.0,0.3341523341523356,0.005170517051705173,0.4379746835443038,0.9540229885057472,0.0
0.5229357798165137,0.0,0.3169533169533185,0.005170517051705173,0.4455696202531646,0.8735632183908046,0.0
0.5963302752293578,0.0,0.3009828009828013,0.005060506050605061,0.4481012658227848,0.8620689655172415,0.0
0.4403669724770642,0.0,0.28869778869778884,0.004950495049504952,0.4455696202531646,0.896551724137931,0.0
0.5045871559633027,0.0,0.26535626535626555,0.005390539053905391,0.4455696202531646,0.8735632183908046,0.0
0.6697247706422017,0.0,0.24078624078624067,0.005500550055005502,0.44050632911392407,0.8735632183908046,0.0
0.6055045871559632,0.0,0.21744471744471738,0.0052805280528052815,0.43037974683544306,0.9080459770114944,0.0
0.7247706422018348,0.0,0.19041769041769108,0.006160616061606162,0.4177215189873418,0.9080459770114944,0.0
0.7798165137614678,0.0,0.16339066339066477,0.006160616061606162,0.4050632911392405,0.896551724137931,0.0
0.38532110091743116,0.0,0.13759213759213829,0.007700770077007702,0.379746835443038,0.9195402298850575,0.0
0.34862385321100914,0.0,0.10565110565110558,0.014191419141914192,0.35443037974683544,0.9195402298850575,0.0
0.36697247706422015,0.0,0.06879606879607003,0.029482948294829482,0.35443037974683544,0.9080459770114944,0.0
0.2935779816513761,0.0,0.040540540540542125,0.021342134213421342,0.3518987341772152,0.9195402298850575,65.5
0.33027522935779813,0.0,0.020884520884521862,0.019801980198019802,0.37721518987341773,0.9310344827586208,178.3334
0.3119266055045871,0.0,0.004914004914004622,0.011771177117711772,0.37721518987341773,0.9080459770114944,0.0
0.3211009174311926,0.0,0.0,0.006930693069306932,0.359493670886076,0.9080459770114944,0.0
0.2752293577981651,0.0,0.0036855036855047985,0.004400440044004402,0.3569620253164557,0.9310344827586208,0.0
0.2293577981651376,0.0,0.012285012285012442,0.0036303630363036313,0.3670886075949367,0.8620689655172415,0.0
0.15596330275229356,0.0,0.025798525798526484,0.003080308030803082,0.3468354430379747,0.9310344827586208,0.0
